week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
11,0.211538461538462,0.957607628646943,0.591667220244039,0,0.868975170942108,0,0.105407681466992,0,111.512867113728,0.486,0.920707583983532,0.20185625126949,0.432824015362983,0.646946921363783,0.8,0.85,1.4,0.30184
12,0.230769230769231,0.973709339646085,0.592742785901729,0,0.879636721174946,0,0.103760777680408,0,112.555083525599,0.486,0.920707583983532,0.204382960205584,0.445123278379752,0.698295618405044,0.8,0.85,1.4,0.30184
13,0.25,0.988921648737303,0.594103770646378,0,0.890210422420343,0,0.101957708219898,0,113.607040652396,0.486,0.920707583983532,0.206890556820347,0.456635388563448,0.749356912715757,0.8,0.85,1.4,0.30184
14,0.269230769230769,1,0.595693569366612,0,0.900689837533305,0,0.100002092329919,0,114.668829532339,0.486,0.920707583983532,0.209377491353265,0.467410723695387,0.800129138396652,0.8,0.85,1.4,0.30184
15,0.288461538461538,1,0.597380742575656,0,0.911068683288022,0,0.0979084233421108,0,115.740542054507,0.486,0.920707583983532,0.211842249787833,0.477496437378882,0.850610640926795,0.8,0.85,1.4,0.30184
16,0.307692307692308,1,0.598874863118445,0,0.921341285451805,0,0.0957151021219621,0,116.822270966786,0.486,0.920707583983532,0.214283354309343,0.486936665386634,0.900800093264872,0.8,0.85,1.4,0.30184
17,0.326923076923077,1,0.600200598426602,0,0.931503579516232,0,0.0934243910198187,0,117.914109883898,0.486,0.920707583983532,0.216699470338265,0.495772718801889,0.950696101859637,0.8,0.85,1.4,0.30184
18,0.346153846153846,1,0.601379538386833,0,0.941551598307291,0,0.091038577992007,0,119.016153295506,0.486,0.920707583983532,0.219089641902218,0.504043264798568,1.00029721391149,0.8,0.85,1.4,0.30184
19,0.365384615384615,1,0.602430577096001,0,0.951481473267588,0,0.0885599763947394,0,120.128496574383,0.486,0.920707583983532,0.221452935921875,0.51178449585146,1.04960192344142,0.8,0.85,1.4,0.30184
20,0.384615384615385,1,0.603370247278155,0,0.961289435730468,0,0.0859909247271383,0,121.251235984674,0.486,0.920707583983532,0.223788442512537,0.519030288116967,1.09860867734334,0.8,0.85,1.4,0.30184
21,0.403846153846154,1,0.6042130132245,0,0.97097181818311,0,0.0833337863208926,0,122.384468690223,0.486,0.920707583983532,0.226095275283806,0.525812349677481,1.14731588141454,0.8,0.85,1.4,0.30184
22,0.423076923076923,1,0.604971527393464,0,0.98052505551562,0,0.0805909489742003,0,123.528292762982,0.486,0.920707583983532,0.228372571636668,0.532160359298122,1.19572190635865,0.8,0.85,1.4,0.30184
23,0.442307692307692,1,0.60565685517322,0,0.989945686252991,0,0.0777648245278134,0,124.682807191498,0.486,0.920707583983532,0.230619493057274,0.538102096303042,1.24382509375525,0.8,0.85,1.4,0.30184
24,0.461538461538462,1,0.606278671752498,0,0.999230353766764,0,0.0748578483811673,0,125.84811188948,0.486,0.920707583983532,0.232835225406703,0.543663562139648,1.29162376199026,0.8,0.85,1.4,0.30184
25,0.480769230769231,1,0.606845255377824,0,1,0,0.0718971072950148,0,127.024307704447,0.486,0.920707583983532,0.235018979205943,0.54886909416271,1.33911659401257,0.8,0.85,1.4,0.30184
26,0.5,1,0.607363230825025,0,1,0,0.068968621864658,0,128.211496426454,0.486,0.920707583983532,0.2352,0.553741472136297,1.38629912688381,0.8,0.85,1.4,0.30184
27,0.519230769230769,1,0.607838346924879,0,1,0,0.0660795578091078,0,129.409780796901,0.486,0.920707583983532,0.2352,0.558302017919573,1.43317163484199,0.8,0.85,1.4,0.30184
28,0.538461538461538,1,0.60827564090107,0,1,0,0.0632294808030865,0,130.619264517426,0.486,0.920707583983532,0.2352,0.562570688772721,1.47973486258519,0.8,0.85,1.4,0.30184
29,0.557692307692308,1,0.608679527014554,0,1,0,0.0604179584865362,0,131.840052258877,0.486,0.920707583983532,0.2352,0.566566164691267,1.52598959221708,0.8,0.85,1.4,0.30184
30,0.576923076923077,1,0.609053874133763,0,1,0,0.0576445605473116,0,133.072249670374,0.486,0.920707583983532,0.2352,0.570305930151026,1.5719366421054,0.8,0.85,1.4,0.30184
31,0.596153846153846,1,0.609402073618186,0,1,0,0.0549088588005121,0,134.315963388447,0.486,0.920707583983532,0.2352,0.57380635062136,1.6175768657578,0.8,0.85,1.4,0.30184
32,0.615384615384615,1,0.609727098728466,0,1,0,0.0522104272645204,0,135.571301046269,0.486,0.920707583983532,0.2352,0.577082744181593,1.6629111507151,0.8,0.85,1.4,0.30184
33,0.634615384615385,1,0.610031556623752,0,1,0,0.0495488422338108,0,136.838371282971,0.486,0.920707583983532,0.2352,0.580149448553971,1.70794041746204,0.8,0.85,1.4,0.30184
