week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
80,1.53846153846154,0.925587598755027,0.591436885357427,0,1,0,0.0943477782688044,0,211.797348692512,0.474,0.910356860068493,0.1848,0.574402761028652,3.84672473516261,0.7,0.9,1.35,0.31671
81,1.55769230769231,0.922494733015438,0.590808353622781,0,1,0,0.0950141687383509,0,213.727962986363,0.474,0.910356860068493,0.1848,0.574364192605905,3.87564459437927,0.7,0.9,1.35,0.31671
82,1.57692307692308,0.919400793842434,0.590173841919772,0,1,0,0.0956797172691272,0,215.676175572046,0.474,0.910356860068493,0.1848,0.574327976856944,3.90435710112794,0.7,0.9,1.35,0.31671
83,1.59615384615385,0.916307931152572,0.58953406886111,0,1,0,0.0963444197559149,0,217.642146864761,0.474,0.910356860068493,0.1848,0.574293970268671,3.93286425217879,0.7,0.9,1.35,0.31671
84,1.61538461538462,0.913218152626137,0.588889719751879,0,1,0,0.0970082654174156,0,219.626038741951,0.474,0.910356860068493,0.1848,0.574262038082282,3.96116802323483,0.7,0.9,1.35,0.31671
85,1.63461538461538,0.910133331220267,0.588241447088835,0,1,0,0.0976712374249129,0,221.628014556637,0.474,0.910356860068493,0.1848,0.574232053759263,3.98927036888832,0.7,0.9,1.35,0.31671
86,1.65384615384615,0.907055212318814,0.587589871185103,0,1,0,0.0983333134901765,0,223.648239150865,0.474,0.910356860068493,0.1848,0.574203898479948,4.01717322259476,0.7,0.9,1.35,0.31671
87,1.67307692307692,0.903985420535695,0.586935580896096,0,1,0,0.0989944664147872,0,225.686878869279,0.474,0.910356860068493,0.1848,0.574177460672671,4.04487849666377,0.7,0.9,1.35,0.31671
88,1.69230769230769,0.900925466187709,0.586279134425802,0,1,0,0.099654664602976,0,227.744101572818,0.474,0.910356860068493,0.1848,0.574152635571638,4.07238808226598,0.7,0.9,1.35,0.31671
89,1.71153846153846,0.897876751452115,0.585621060195538,0,1,0,0.100313872539974,0,229.82007665254,0.474,0.910356860068493,0.1848,0.574129324801768,4.09970384945531,0.7,0.9,1.35,0.31671
90,1.73076923076923,0.894840576223529,0.584961857759817,0,1,0,0.100972051237788,0,231.914975043565,0.474,0.910356860068493,0.1848,0.57410743598886,4.12682764720574,0.7,0.9,1.35,0.31671
91,1.75,0.891818143684085,0.584301998756176,0,1,0,0.101629158650223,0,234.028969239154,0.474,0.910356860068493,0.1848,0.57408688239354,4.15376130346193,0.7,0.9,1.35,0.31671
92,1.76923076923077,0.888810565600147,0.583641927877787,0,1,0,0.102285150058901,0,236.162233304911,0.474,0.910356860068493,0.1848,0.574067582567534,4.1805066252029,0.7,0.9,1.35,0.31671
93,1.78846153846154,0.885818867358276,0.582982063859341,0,1,0,0.102939978431921,0,238.314942893113,0.474,0.910356860068493,0.1848,0.574049460030914,4.20706539851807,0.7,0.9,1.35,0.31671
94,1.80769230769231,0.882843992752581,0.582322800468156,0,1,0,0.103593594756754,0,240.487275257178,0.474,0.910356860068493,0.1848,0.574032442969028,4.23343938869502,0.7,0.9,1.35,0.31671
95,1.82692307692308,0.879886808535036,0.581664507493746,0,1,0,0.104245948348872,0,242.679409266253,0.474,0.910356860068493,0.1848,0.574016463947918,4.25963034031818,0.7,0.9,1.35,0.31671
96,1.84615384615385,0.876948108739823,0.581007531730205,0,1,0,0.104896987137533,0,244.891525419949,0.474,0.910356860068493,0.1848,0.574001459647095,4.28563997737794,0.7,0.9,1.35,0.31671
97,1.86538461538462,0.874028618792278,0.580352197946688,0,1,0,0.105546657930084,0,247.1238058632,0.474,0.910356860068493,0.1848,0.573987370608622,4.31147000338941,0.7,0.9,1.35,0.31671
98,1.88461538461538,0.871128999412505,0.57969880984213,0,1,0,0.10619490665608,0,249.376434401261,0.474,0.910356860068493,0.1848,0.573974141001496,4.33712210152025,0.7,0.9,1.35,0.31671
99,1.90384615384615,0.868249850323315,0.579047650981054,0,1,0,0.106841678592416,0,251.649596514841,0.474,0.910356860068493,0.1848,0.573961718400405,4.36259793472703,0.7,0.9,1.35,0.31671
100,1.92307692307692,0.865391713771675,0.578398985707925,0,1,0,0.107486918570657,0,253.943479375381,0.474,0.910356860068493,0.1848,0.57395005357798,4.38789914589946,0.7,0.9,1.35,0.31671
101,1.94230769230769,0.86255507787246,0.577753060038062,0,1,0,0.108130571167644,0,256.258271860456,0.474,0.910356860068493,0.1848,0.573939100309723,4.41302735801199,0.7,0.9,1.35,0.31671
102,1.96153846153846,0.859740379782889,0.577110102523564,0,1,0,0.108772580880432,0,258.594164569338,0.474,0.910356860068493,0.1848,0.57392881519083,4.43798417428219,0.7,0.9,1.35,0.31671
103,1.98076923076923,0.856948008715655,0.5764703250931,0,1,0,0.109412892286518,0,260.951349838681,0.474,0.910356860068493,0.1848,0.573919157464189,4.46277117833547,0.7,0.9,1.35,0.31671
104,2,0.854178308798397,0.575833923864756,0,1,0,0.110051450190323,0,263.330021758365,0.474,0.910356860068493,0.1848,0.573910088858874,4.48738993437557,0.7,0.9,1.35,0.31671
105,2.01923076923077,0.851431581786813,0.57520107993141,0,1,0,0.11068819975677,0,265.73037618747,0.474,0.910356860068493,0.1848,0.573901573438483,4.51184198736036,0.7,0.9,1.35,0.31671
106,2.03846153846154,0.848708089638371,0.574571960118359,0,1,0,0.111323086632817,0,268.15261077041,0.474,0.910356860068493,0.1848,0.573893577458735,4.53612886318253,0.7,0.9,1.35,0.31671
107,2.05769230769231,0.846008056953285,0.573946717713106,0,1,0,0.111956057057719,0,270.596924953201,0.474,0.910356860068493,0.1848,0.573886069233752,4.5602520688547,0.7,0.9,1.35,0.31671
