Tcrit_mean,Tcrit_std,Tcrit_min,Tcrit_max,elite_fracture_prob_mean,elite_fracture_prob_std,elite_fracture_prob_min,elite_fracture_prob_max,time_to_elite_fracture_mean,time_to_elite_fracture_std,time_to_elite_fracture_min,time_to_elite_fracture_max,weeks_below_elite_crit_mean,weeks_below_elite_crit_std,weeks_below_elite_crit_min,weeks_below_elite_crit_max,avg_loyal_mean,avg_loyal_std,avg_loyal_min,avg_loyal_max,peak_protest_mean,peak_protest_std,peak_protest_min,peak_protest_max,end_displaced_m_mean,end_displaced_m_std,end_displaced_m_min,end_displaced_m_max,mean_elite_mean,mean_elite_std,mean_elite_min,mean_elite_max,min_elite_mean,min_elite_std,min_elite_min,min_elite_max,mean_stab_mean,mean_stab_std,mean_stab_min,mean_stab_max,min_stab_mean,min_stab_std,min_stab_min,min_stab_max
46.0,0.0,46.0,46.0,1.0,0.0,1.0,1.0,47.0,0.0,47.0,47.0,109.0,0.0,109.0,109.0,0.012612181579282702,0.0,0.012612181579282702,0.012612181579282702,1.0,0.0,1.0,1.0,2.61207323323842,0.0,2.61207323323842,2.61207323323842,0.3308511422617818,0.0,0.3308511422617818,0.3308511422617818,0.25780931224702963,0.0,0.25780931224702963,0.25780931224702963,0.2308718589563074,0.0,0.2308718589563074,0.2308718589563074,0.0,0.0,0.0,0.0
48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,108.0,0.0,108.0,108.0,0.012755599932652045,0.0,0.012755599932652045,0.012755599932652045,1.0,0.0,1.0,1.0,2.554314573039874,0.0,2.554314573039874,2.554314573039874,0.33340320145386937,0.0,0.33340320145386937,0.33340320145386937,0.2590170756084602,0.0,0.2590170756084602,0.2590170756084602,0.23720895076550472,0.0,0.23720895076550472,0.23720895076550472,0.0,0.0,0.0,0.0
48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,108.0,0.0,108.0,108.0,0.014241276887037375,0.0,0.014241276887037375,0.014241276887037375,1.0,0.0,1.0,1.0,2.552956392088933,0.0,2.552956392088933,2.552956392088933,0.3337689642309788,0.0,0.3337689642309788,0.3337689642309788,0.25901710565272895,0.0,0.25901710565272895,0.25901710565272895,0.2385000002637992,3.1031676915590914e-17,0.23850000026379917,0.23850000026379917,0.0,0.0,0.0,0.0
47.0,0.0,47.0,47.0,1.0,0.0,1.0,1.0,47.0,0.0,47.0,47.0,109.0,0.0,109.0,109.0,0.014078255015738322,0.0,0.014078255015738322,0.014078255015738322,1.0,0.0,1.0,1.0,2.591501100958018,0.0,2.591501100958018,2.591501100958018,0.331894105800521,0.0,0.331894105800521,0.331894105800521,0.25825736910996,0.0,0.25825736910996,0.25825736910996,0.233597261273537,3.1031676915590914e-17,0.23359726127353697,0.23359726127353697,0.0,0.0,0.0,0.0
47.0,0.0,47.0,47.0,1.0,0.0,1.0,1.0,47.0,0.0,47.0,47.0,109.0,0.0,109.0,109.0,0.015070055883989478,0.0,0.015070055883989478,0.015070055883989478,1.0,0.0,1.0,1.0,2.591691391092922,0.0,2.591691391092922,2.591691391092922,0.3319490755029365,0.0,0.3319490755029365,0.3319490755029365,0.2582573755594185,0.0,0.2582573755594185,0.2582573755594185,0.23378533375344399,0.0,0.23378533375344399,0.23378533375344399,0.0,0.0,0.0,0.0
47.0,0.0,47.0,47.0,1.0,0.0,1.0,1.0,47.0,0.0,47.0,47.0,109.0,0.0,109.0,109.0,0.01423834343399985,0.0,0.01423834343399985,0.01423834343399985,1.0,0.0,1.0,1.0,2.5915567700598054,0.0,2.5915567700598054,2.5915567700598054,0.33190127232910527,0.0,0.33190127232910527,0.33190127232910527,0.25825737017430817,0.0,0.25825737017430817,0.25825737017430817,0.23361994965514418,0.0,0.23361994965514418,0.23361994965514418,0.0,0.0,0.0,0.0
157.0,0.0,157.0,157.0,1.0,0.0,1.0,1.0,152.0,0.0,152.0,152.0,4.0,0.0,4.0,4.0,0.014239170010946944,0.0,0.014239170010946944,0.014239170010946944,1.0,0.0,1.0,1.0,2.591382715674356,0.0,2.591382715674356,2.591382715674356,0.4216975931485057,0.0,0.4216975931485057,0.4216975931485057,0.3475760037993633,0.0,0.3475760037993633,0.3475760037993633,0.7806369467328267,0.0,0.7806369467328267,0.7806369467328267,0.4634870591388943,6.206335383118183e-17,0.4634870591388944,0.4634870591388944
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.014255763229095303,0.0,0.014255763229095303,0.014255763229095303,1.0,0.0,1.0,1.0,2.5914001662039374,0.0,2.5914001662039374,2.5914001662039374,0.4773021832013088,6.206335383118183e-17,0.47730218320130874,0.47730218320130874,0.4014865416864476,0.0,0.4014865416864476,0.4014865416864476,0.7806485433837701,0.0,0.7806485433837701,0.7806485433837701,0.46349378334542546,6.206335383118183e-17,0.4634937833454255,0.4634937833454255
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.014405858041183637,1.939479807224432e-18,0.014405858041183635,0.014405858041183635,1.0,0.0,1.0,1.0,2.591163659321832,0.0,2.591163659321832,2.591163659321832,0.4773329459035038,6.206335383118183e-17,0.47733294590350384,0.47733294590350384,0.40149175829007955,0.0,0.40149175829007955,0.40149175829007955,0.7807280869881319,0.0,0.7807280869881319,0.7807280869881319,0.4635196858422178,6.206335383118183e-17,0.46351968584221787,0.46351968584221787
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.014466381643900983,1.939479807224432e-18,0.014466381643900982,0.014466381643900982,1.0,0.0,1.0,1.0,2.591223811243472,0.0,2.591223811243472,2.591223811243472,0.5201266711030755,0.0,0.5201266711030755,0.5201266711030755,0.4384344391681007,0.0,0.4384344391681007,0.4384344391681007,0.780774352696202,0.0,0.780774352696202,0.780774352696202,0.4635450847351145,0.0,0.4635450847351145,0.4635450847351145
