week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
0,0,0.653834537801415,0.635217600474747,0.687025934619369,0.727717364998619,0.509869443677103,0.183556815772958,0.323912166620626,100.865384615385,0.45,0.867611126457935,0.49126875,0.236,0.0613813830877422,1,0.7,1.5,0.261
1,0.0192307692307692,0.698622274076445,0.623649112329101,0.61371536666877,0.75091500639838,0.465779872346749,0.167898406633355,0.195178958961431,101.767607131039,0.465130540005525,0.892064211194309,0.47893363049869,0.26948,0.122714391003001,1,0.7,1.5,0.261
2,0.0384615384615385,0.735667042067337,0.614670709140733,0.530092220382097,0.769538303837313,0.417995780419959,0.153281046518847,0.0635787057866288,102.708132641042,0.480578524924628,0.912844424148955,0.459744185106808,0.3006164,0.183956937339214,1,0.7,1.5,0.261
3,0.0576923076923077,0.768586804534002,0.607766726170605,0.441113978618775,0.785669545698067,0.366761742507201,0.139932427561069,0,103.688542118608,0.496370555305605,0.93028108871102,0.4337013974791,0.329573252,0.245080414907901,1,0.7,1.5,0.261
4,0.0769230769230769,0.799822810368548,0.60262562933317,0.351692865160187,0.80126684280051,0.312790803073967,0.12785290710773,0,104.693523372988,0.504,0.937497058464563,0.404007552280883,0.35650312436,0.306004991694124,1,0.7,1.5,0.261
5,0.0961538461538462,0.829486748826082,0.599016015880413,0.262163463298017,0.816380959084819,0.256635108202795,0.116993102944692,0,105.708245214911,0.504,0.937497058464563,0.373556979989552,0.3815479056548,0.366691069985239,1,0.7,1.5,0.261
6,0.115384615384615,0.85754438539106,0.596689903684329,0.172564278069965,0.831060683202607,0.198368850468703,0.107397710243446,0,106.732802053148,0.504,0.937497058464563,0.342283470690717,0.404839552258964,0.427168854400075,1,0.7,1.5,0.261
7,0.134615384615385,0.883959835005951,0.595430824456097,0.0829273204650651,0.845356591612344,0.138063338242415,0.0991150949985259,0,107.767289211509,0.504,0.937497058464563,0.310016462950908,0.426500783600836,0.487465644320015,1,0.7,1.5,0.261
8,0.153846153846154,0.906801432065312,0.593521819451637,0.0238560324091729,0.85051335044865,0.0946819160259766,0.104500229946833,0,108.625282629462,0.414,0.878467799431603,0.156152365681432,0.42804324050279,0.515191980471984,0.5,0.7,1.25,0.47125
9,0.173076923076923,0.926673993210996,0.592361046759403,0,0.855885187097754,0.0508705495949861,0.111046430769701,0,109.490106995012,0.414,0.878467799431603,0.131494475373345,0.429500862275137,0.542544991982793,0.5,0.7,1.25,0.47125
10,0.192307692307692,0.943790934291919,0.591785027177781,0,0.861522833368932,0.00664433179416329,0.118001719477233,0,110.361816693011,0.414,0.878467799431603,0.12196363916143,0.430878314850004,0.569583571300626,0.5,0.7,1.25,0.47125
11,0.211538461538462,0.95895059438837,0.591658771182549,0,0.867443593859709,0,0.124737284756605,0,111.240466541297,0.414,0.878467799431603,0.122767003755073,0.432180007533254,0.596349629028506,0.5,0.7,1.25,0.47125
12,0.230769230769231,0.969327493068973,0.590794556331127,0,0.867226433004225,0,0.1443314858025,0,111.972086532781,0.342,0.801230052632018,0.0247221424250017,0.418596267209324,0.595691479833927,0.1,0.7,1.05,0.56637
13,0.25,0.977591086608806,0.590146458085862,0,0.86793466212401,0,0.163347879166168,0,112.708518332669,0.342,0.801230052632018,0.0247159533406204,0.405596627719323,0.595368462737966,0.1,0.7,1.05,0.56637
14,0.269230769230769,0.98407767243385,0.58964301719529,0,0.869529803731477,0,0.181818391946853,0,113.449793587857,0.342,0.801230052632018,0.0247361378705343,0.393155972727392,0.595363460600473,0.1,0.7,1.05,0.56637
15,0.288461538461538,0.989067929839825,0.589228328907264,0,0.871976080672671,0,0.199772204079624,0,114.195944153377,0.342,0.801230052632018,0.0247815994063471,0.381250265900115,0.595660768842922,0.1,0.7,1.05,0.56637
16,0.307692307692308,0.992797016783173,0.58885910407527,0,0.875240174175126,0,0.217236049657997,0,114.947002093771,0.342,0.801230052632018,0.0248513182991711,0.36985650446641,0.596245959470677,0.1,0.7,1.05,0.56637
17,0.326923076923077,0.995462690966569,0.588502269546988,0,0.879291008523503,0,0.23423447941725,0,115.702999684464,0.342,0.801230052632018,0.0249443449639911,0.358952674774354,0.597105760632874,0.1,0.7,1.05,0.56637
18,0.346153846153846,0.997231869830292,0.588133007010492,0,0.884099558900186,0,0.250790089308579,0,116.463969413158,0.342,0.801230052632018,0.0250597937429198,0.348517709759057,0.598227949649399,0.1,0.7,1.05,0.56637
19,0.365384615384615,0.998245951348929,0.587733149227128,0,0.889638679407713,0,0.266923719655154,0,117.229943981222,0.342,0.801230052632018,0.0251968374286553,0.338531448239417,0.599601257739382,0.1,0.7,1.05,0.56637
20,0.384615384615385,0.998625146797488,0.587289868218274,0,0.895882948706886,0,0.282654628886654,0,118.000956305098,0.342,0.801230052632018,0.0253547023631198,0.328974595965122,0.601215284942978,0.1,0.7,1.05,0.56637
21,0.403846153846154,0.998472022396308,0.586794602412218,0,0.902808531063439,0,0.298000645353483,0,118.77703951772,0.342,0.801230052632018,0.0255326640381462,0.319828688338622,0.60306042394522,0.1,0.7,1.05,0.56637
22,0.423076923076923,0.997874404917491,0.586242179695779,0,0.910393050903736,0,0.312978300255234,0,119.558226969933,0.342,0.801230052632018,0.025730043135308,0.311076054740061,0.605127791693813,0.1,0.7,1.05,0.56637
