week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
0,0,0.656012695264085,0.635477912721722,0.691954287225369,0.726180441071523,0.510442817512705,0.183878120450091,0.324681369050762,100.876923076923,0.456,0.85594364974591,0.496125,0.2316,0.0562962324727082,0.9,0.9,1.45,0.24679
1,0.0192307692307692,0.70266993638668,0.624125069920575,0.623677939173631,0.747849307114947,0.467207572803224,0.168624776135549,0.196879765729341,101.790709382123,0.471038235713908,0.882112236065057,0.483454265212089,0.2610828,0.11242261597203,0.9,0.9,1.45,0.24679
2,0.0384615384615385,0.74124301650861,0.615327569547327,0.545233028333466,0.764964449006033,0.420570239426041,0.154504965048818,0.0663964743594604,102.742793960256,0.486374428112479,0.904455520171901,0.463911665798224,0.2885902524,0.168332312554184,0.9,0.9,1.45,0.24679
3,0.0576923076923077,0.775275317058747,0.608575326968964,0.461327923528252,0.779497873964437,0.370787187318873,0.141753571093628,0,103.734721148824,0.502032423076865,0.923284276187267,0.437519292107832,0.3142547054892,0.223992341160058,0.9,0.9,1.45,0.24679
4,0.0769230769230769,0.807411911903619,0.603559463449821,0.377099238352687,0.793499015541512,0.31858596872363,0.130368086709792,0,104.752119375476,0.51,0.931502396275674,0.40742600992725,0.338199640221424,0.279316452939899,0.9,0.9,1.45,0.24679
5,0.0961538461538462,0.837787304276025,0.600059131809063,0.292924305218214,0.807023686942824,0.26457418147832,0.120275887925059,0,105.779495930889,0.51,0.931502396275674,0.376786367983003,0.360540264326588,0.334253862096021,0.9,0.9,1.45,0.24679
6,0.115384615384615,0.8663717909731,0.597828391277164,0.208843124181026,0.820124764263408,0.20882478521391,0.111513218047166,0,106.816948679442,0.51,0.931502396275674,0.345563276698648,0.381384066616707,0.388833991834618,0.9,0.9,1.45,0.24679
7,0.134615384615385,0.893137001195327,0.596651854421824,0.124888448815886,0.832856622972694,0.151407390097512,0.10411965619513,0,107.864576445337,0.51,0.931502396275674,0.313588739282666,0.400831334153387,0.443083492158135,0.9,0.9,1.45,0.24679
8,0.153846153846154,0.918055730036979,0.596340643138549,0.0410865627337003,0.84527526934277,0.0923882885843763,0.0981377447454758,0,108.922479022012,0.51,0.931502396275674,0.280725511806111,0.41897563476511,0.497026208347016,0.9,0.9,1.45,0.24679
9,0.173076923076923,0.941101776812263,0.596728894364418,0,0.857438457271869,0.031830483131882,0.0936127431722089,0,109.990757181651,0.51,0.931502396275674,0.246863849904581,0.435904267235848,0.550683025710495,0.9,0.9,1.45,0.24679
10,0.192307692307692,0.962737112899858,0.597676867690567,0,0.869405795707572,0,0.0897365742509205,0,111.069512684779,0.51,0.931502396275674,0.231508383463405,0.451698681331046,0.604117492898068,0.9,0.9,1.45,0.24679
11,0.211538461538462,0.983499157477247,0.599080028591274,0,0.881203870379642,0,0.0856830781257067,0,112.158848289957,0.51,0.931502396275674,0.234739564841044,0.466434869681866,0.657378848575358,0.9,0.9,1.45,0.24679
