Tcrit,elite_fracture_prob,time_to_elite_fracture,weeks_below_elite_crit,avg_loyal,peak_protest,end_displaced_m,mean_elite,min_elite,mean_stab,min_stab
15.0,1.0,30.0,126.0,0.015111684993648088,1.0,2.7106296259767135,0.33717845841703875,0.2998510999876547,0.054757485108521534,0.0
25.0,1.0,40.0,116.0,0.02163186388785819,1.0,2.3369646852167167,0.34020366449973183,0.2884729785371185,0.09268732292035918,0.0
38.0,1.0,65.0,91.0,0.0162298860879063,0.4741767813767561,0.8571008625901113,0.3655705542501003,0.30667132654529045,0.1358353577018485,0.0
13.0,1.0,27.0,129.0,0.09766370580120466,1.0,2.4805263269347417,0.33196725870685667,0.2927521693168472,0.048766212220048906,0.0
17.0,1.0,33.0,123.0,0.02080842961996921,1.0,2.5360659136777226,0.3371061527381823,0.29740089684399706,0.06349828614341717,0.0
19.0,1.0,32.0,124.0,0.016024197728493964,1.0,2.8775043312402477,0.33758614062407777,0.2986027262003763,0.06693981851480005,0.0
25.0,1.0,42.0,114.0,0.2187916671233898,0.5516361182253495,0.7904369243487401,0.35723597576715194,0.31305489251981344,0.098412659478177,0.0
31.0,1.0,45.0,111.0,0.018873873013437504,1.0,2.422967764087819,0.3560996437959837,0.3023528465096831,0.1133840092402295,0.0
29.0,1.0,47.0,109.0,0.02180512516261962,0.9128006947217878,1.3775617362823425,0.36035098350548783,0.3078561488118132,0.10400643177016906,0.0
157.0,0.0,157.0,0.0,0.015988392019044225,0.161489700833364,0.688621505171349,0.4876399762815801,0.46241791825441164,0.5766636333328108,0.5312824068283095
28.0,1.0,44.0,112.0,0.07661991742638333,0.896066090036484,1.293202153687902,0.35560923426477625,0.3090770045678053,0.09793826137152149,0.0
34.0,1.0,89.0,67.0,0.040194841595449886,0.6270570991464127,0.8394966886148426,0.38613783414481867,0.3322862166083653,0.1552666009843709,0.0
9.0,1.0,26.0,130.0,0.0230639809023394,1.0,2.482300687504861,0.31648651974508185,0.28058603943525934,0.043247228874376584,0.0
20.0,1.0,32.0,124.0,0.018547588034938726,1.0,2.557057614128836,0.31554437107280875,0.2652661141404184,0.06959316999592359,0.0
36.0,1.0,52.0,104.0,0.02078940418012645,0.9099218769399665,1.6124584145996248,0.35309729122926253,0.28684139108091905,0.12323300427727783,0.0
23.0,1.0,36.0,120.0,0.016135514040437695,1.0,2.284643338284838,0.34028661218285977,0.2975513619787335,0.07782028452821657,0.0
12.0,1.0,27.0,129.0,0.017898939013284647,1.0,2.7547758247199803,0.32343573915359725,0.2868785209839819,0.04646616591993917,0.0
16.0,1.0,26.0,130.0,0.017375563481793737,1.0,2.285835837178428,0.3169815774549588,0.2745076764793132,0.0582865877419378,0.0
34.0,1.0,44.0,112.0,0.01639118568436072,1.0,2.0091979544931444,0.33143450713170136,0.27073652205048654,0.12015354654520546,0.0
157.0,0.0,157.0,0.0,0.5945163006490031,0.34363850151588426,0.3888311912139217,0.5058178384322084,0.40874878231838796,0.7321850709815702,0.37991976292364915
36.0,1.0,50.0,106.0,0.017178434025470073,1.0,1.6562122312870027,0.35217613325221325,0.2885361870978178,0.1364170100853456,0.0
16.0,1.0,31.0,125.0,0.02182366509324073,1.0,3.0726745536255136,0.335099106169487,0.2969575926570286,0.058561027126808586,0.0
21.0,1.0,34.0,122.0,0.10032667944652279,1.0,2.492363532937718,0.34823807140742646,0.3071795715184071,0.07382027308471742,0.0
30.0,1.0,45.0,111.0,0.018888009236746155,1.0,1.789117560839355,0.34334340977317895,0.28817382164783556,0.101248652899019,0.0
