Tcrit_mean,Tcrit_std,Tcrit_min,Tcrit_max,elite_fracture_prob_mean,elite_fracture_prob_std,elite_fracture_prob_min,elite_fracture_prob_max,time_to_elite_fracture_mean,time_to_elite_fracture_std,time_to_elite_fracture_min,time_to_elite_fracture_max,weeks_below_elite_crit_mean,weeks_below_elite_crit_std,weeks_below_elite_crit_min,weeks_below_elite_crit_max,avg_loyal_mean,avg_loyal_std,avg_loyal_min,avg_loyal_max,peak_protest_mean,peak_protest_std,peak_protest_min,peak_protest_max,end_displaced_m_mean,end_displaced_m_std,end_displaced_m_min,end_displaced_m_max,mean_elite_mean,mean_elite_std,mean_elite_min,mean_elite_max,min_elite_mean,min_elite_std,min_elite_min,min_elite_max,mean_stab_mean,mean_stab_std,mean_stab_min,mean_stab_max,min_stab_mean,min_stab_std,min_stab_min,min_stab_max
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5745530508555577,0.0,0.5745530508555577,0.5745530508555577,0.8700898996175226,1.2412670766236366e-16,0.8700898996175227,0.8700898996175227,0.5701245237242987,0.0,0.5701245237242987,0.5701245237242987,0.5691921850998691,0.0,0.5691921850998691,0.5691921850998691,0.47016294429683975,0.0,0.47016294429683975,0.47016294429683975,0.8798668224238526,1.2412670766236366e-16,0.8798668224238525,0.8798668224238525,0.5586256708641539,0.0,0.5586256708641539,0.5586256708641539
70.0,0.0,70.0,70.0,1.0,0.0,1.0,1.0,85.0,0.0,85.0,85.0,71.0,0.0,71.0,71.0,0.045141589494425136,0.0,0.045141589494425136,0.045141589494425136,1.0,0.0,1.0,1.0,1.7659564641315781,2.482534153247273e-16,1.7659564641315784,1.7659564641315784,0.4323796338498174,0.0,0.4323796338498174,0.4323796338498174,0.3283343829059275,0.0,0.3283343829059275,0.3283343829059275,0.35431177104501427,0.0,0.35431177104501427,0.35431177104501427,0.0,0.0,0.0,0.0
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.6135158100367043,0.0,0.6135158100367043,0.6135158100367043,0.8023014834175489,0.0,0.8023014834175489,0.8023014834175489,0.48286426929161685,0.0,0.48286426929161685,0.48286426929161685,0.5838076268912423,0.0,0.5838076268912423,0.5838076268912423,0.4979196304244571,0.0,0.4979196304244571,0.4979196304244571,0.9193150166876339,0.0,0.9193150166876339,0.9193150166876339,0.663189538725211,0.0,0.663189538725211,0.663189538725211
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5741289491576739,0.0,0.5741289491576739,0.5741289491576739,0.8694505607345014,1.2412670766236366e-16,0.8694505607345016,0.8694505607345016,0.5611224865061257,0.0,0.5611224865061257,0.5611224865061257,0.5713846656030415,0.0,0.5713846656030415,0.5713846656030415,0.4733795135611759,6.206335383118183e-17,0.47337951356117586,0.47337951356117586,0.887353272780141,0.0,0.887353272780141,0.887353272780141,0.5725089141085663,0.0,0.5725089141085663,0.5725089141085663
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5753672455292216,0.0,0.5753672455292216,0.5753672455292216,0.8664441473096499,0.0,0.8664441473096499,0.8664441473096499,0.5543020590800107,0.0,0.5543020590800107,0.5543020590800107,0.5778090011900915,0.0,0.5778090011900915,0.5778090011900915,0.47851466361110634,0.0,0.47851466361110634,0.47851466361110634,0.889221457982865,0.0,0.889221457982865,0.889221457982865,0.5773405400926277,0.0,0.5773405400926277,0.5773405400926277
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5760772727707112,0.0,0.5760772727707112,0.5760772727707112,0.8642268639370261,1.2412670766236366e-16,0.8642268639370262,0.8642268639370262,0.5469554426511597,0.0,0.5469554426511597,0.5469554426511597,0.5797983671261214,0.0,0.5797983671261214,0.5797983671261214,0.488650332528065,0.0,0.488650332528065,0.488650332528065,0.8907958931712281,0.0,0.8907958931712281,0.8907958931712281,0.5802352242412326,0.0,0.5802352242412326,0.5802352242412326
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5685259553449926,0.0,0.5685259553449926,0.5685259553449926,0.9056296419924774,1.2412670766236366e-16,0.9056296419924773,0.9056296419924773,0.6133414575157449,0.0,0.6133414575157449,0.6133414575157449,0.5622010028739164,0.0,0.5622010028739164,0.5622010028739164,0.45639612312883415,0.0,0.45639612312883415,0.45639612312883415,0.8598343311781818,1.2412670766236366e-16,0.8598343311781819,0.8598343311781819,0.5054799426860384,0.0,0.5054799426860384,0.5054799426860384
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5816179959162298,0.0,0.5816179959162298,0.5816179959162298,0.8151589291590395,1.2412670766236366e-16,0.8151589291590396,0.8151589291590396,0.4940446361669707,0.0,0.4940446361669707,0.4940446361669707,0.5937940750664581,0.0,0.5937940750664581,0.5937940750664581,0.5355177302784763,0.0,0.5355177302784763,0.5355177302784763,0.9656894217046015,1.2412670766236366e-16,0.9656894217046014,0.9656894217046014,0.6703997980875666,0.0,0.6703997980875666,0.6703997980875666
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.6382380989753424,0.0,0.6382380989753424,0.6382380989753424,0.7402547481099122,0.0,0.7402547481099122,0.7402547481099122,0.4331927386897322,6.206335383118183e-17,0.4331927386897321,0.4331927386897321,0.5940028554722232,0.0,0.5940028554722232,0.5940028554722232,0.520950866880743,0.0,0.520950866880743,0.520950866880743,0.9428383119104987,0.0,0.9428383119104987,0.9428383119104987,0.6628031722311238,0.0,0.6628031722311238,0.6628031722311238
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.6401917199071914,0.0,0.6401917199071914,0.6401917199071914,0.7345071469346617,0.0,0.7345071469346617,0.7345071469346617,0.4306504974080273,0.0,0.4306504974080273,0.4306504974080273,0.595145504127924,0.0,0.595145504127924,0.595145504127924,0.5229546291006018,0.0,0.5229546291006018,0.5229546291006018,0.9462325377338766,0.0,0.9462325377338766,0.9462325377338766,0.6656184024437721,0.0,0.6656184024437721,0.6656184024437721
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5747272977543353,0.0,0.5747272977543353,0.5747272977543353,0.8686328347291952,1.2412670766236366e-16,0.8686328347291951,0.8686328347291951,0.5596830985542203,0.0,0.5596830985542203,0.5596830985542203,0.5715290659164746,0.0,0.5715290659164746,0.5715290659164746,0.473661187159479,6.206335383118183e-17,0.47366118715947897,0.47366118715947897,0.8876583827934177,1.2412670766236366e-16,0.8876583827934176,0.8876583827934176,0.573676172416189,0.0,0.573676172416189,0.573676172416189
